chat_message,category
nice teamwork folks on my way meet at 3,not_spam
the clue was behind the painting afk,not_spam
who wants to split the loot,not_spam
i'll trade you armor for the sword,not_spam
i can plant the flag on my way,not_spam
i think the puzzle needs a lever,not_spam
anyone got spare potions? gg,not_spam
get pro tools unlocked at protools.claimhub.example/download,spam
im new to this map any tips?,not_spam
what's the secret code for door,not_spam
important: verify email at mailverify.claimhub.example to keep progress,spam
this secret path is worth it,not_spam
watch out for campers at spawn,not_spam
claim free gold now visit freeplay.example-gold.com to redeem/claim,spam
i think the puzzle needs a lever,not_spam
verify in 24 hours at verify-now.playnow.example to avoid suspension,spam
please mute toxic players,not_spam
that skin looks cool where did you get it meet at 10,not_spam
im setting traps at the entrance,not_spam
catch me if i fall brb,not_spam
dont drop items on floor gl hf,not_spam
confirm login at confirm.freeplay.example to avoid suspension,spam
catch me if i fall on my way,not_spam
trade me later im busy,not_spam
congratulations you are selected visit winner.loot.example to accept/login,spam
verify your account here secure-verify.loot.example to keep items,spam
we should split into two teams,not_spam
follow link to get free boost freeboost.freeplay.example,spam
we can craft 2 more arrows,not_spam
that skin looks cool where did you get it,not_spam
that combo was perfect,not_spam
finish the quest and meet me,not_spam
account support here support.freeplay.example/login to recover,spam
watch out for campers at spawn,not_spam
confirm login at confirm.claimhub.example to avoid suspension,spam
im building a base by the lake,not_spam
join server for rare items discord.gg/rare-items,spam
brb need to fix my connection on my way,not_spam
this map favors long range,not_spam
dont waste your ult on that guy ty,not_spam
brb need to fix my connection on my way,not_spam
this map favors long range brb,not_spam
this secret path is worth it,not_spam
that skin looks cool where did you get it,not_spam
join our community for rewards discord.gg/game-rewards,spam
we need a better strategy,not_spam
special code here claim at codes.playnow.example/game/verify,spam
nice teamwork folks on my way,not_spam
no spoilers please im on level 3,not_spam
free vip rank for early users go to vipclaim.gamehub.example to get it,spam
download this mod tool from mods.playnow.example to unlock features/verify,spam
pls stop teamkilling,not_spam
anyone else on voice chat,not_spam
urgent: claim free gold now visit freeplay.example-gold.com to redeem/login,spam
can someone revive me? on my way,not_spam
i need materials to craft a bow,not_spam
your account flagged visit accountcheck.gamehub.example to restore,spam
thanks for the revive gg,not_spam
join trial for premium at premium.gamehub.example and get rewards/now,spam
visit short.url/free to claim exclusive items/now,spam
im lagging a bit restart client wp,not_spam
important: open this link to fix inventory error support.freeplay.example/fix/redeem,spam
who is the host for next game,not_spam
we need a better strategy,not_spam
congratulations you are selected go to winner.claimhub.example to accept/login,spam
important: enter credentials at fake-login.gamehub.example to recover items,spam
that combo was perfect,not_spam
labs are open meet at gate,not_spam
urgent: get pro tools unlocked at protools.freeplay.example/download,spam
the clue was behind the painting,not_spam
urgent: please confirm your account on security.loot.example/now,spam
labs are open meet at gate np,not_spam
i can plant the flag,not_spam
catch me if i fall,not_spam
lets rotate to the other point,not_spam
dont attack until i say go gl hf,not_spam
i think the puzzle needs a lever,not_spam
trade me later im busy wp,not_spam
get pro tools unlocked at protools.gamehub.example/download,spam
join server for rare items discord.gg/rare-items,spam
what's the secret code for door,not_spam
claim free gold now visit freeplay.example-gold.com to redeem,spam
final: free vip rank for early users visit vipclaim.gamehub.example to get it,spam
heal me and i will push,not_spam
important: click to join giveaway bitly/gamegiveaway,spam
that skin looks cool where did you get it,not_spam
that combo was perfect on my way,not_spam
ill place the beacon here,not_spam
dont rush wait for backup,not_spam
i think the puzzle needs a lever gg,not_spam
verify email at mailverify.playnow.example to keep progress,spam
please mute toxic players,not_spam
im spectating for a bit,not_spam
verify in 24 hours at verify-now.playnow.example to avoid suspension,spam
pls dont reveal the puzzle answer,not_spam
fast clear party looking for one,not_spam
dont drop items on floor,not_spam
i'll trade you armor for the sword,not_spam
lets meet at the safehouse,not_spam
this secret path is worth it,not_spam
pls dont reveal the puzzle answer,not_spam
who wants to join my squad,not_spam
watch your ammo count,not_spam
this secret path is worth it brb,not_spam
swap roles if it helps the team,not_spam
that was a satisfying win gg,not_spam
claim free gold now visit freeplay.example-gold.com to redeem,spam
that boss is too hard solo,not_spam
i can carry if you support,not_spam
anyone up for ranked later?,not_spam
who wants to join my squad,not_spam
who stole the loot?,not_spam
say ready when you are,not_spam
please mute toxic players gl hf,not_spam
dont waste your ult on that guy,not_spam
that combo was perfect afk,not_spam
join our community for rewards discord.gg/game-rewards/redeem,spam
nice teamwork folks,not_spam
get unlimited keys from keydrop.playnow.example,spam
who wants to join my squad,not_spam
important: get unlimited keys from keydrop.playnow.example/claim,spam
verify in 24 hours at verify-now.freeplay.example to avoid suspension,spam
what's the secret code for door,not_spam
i'll bait and u flank brb,not_spam
finish the quest and meet me,not_spam
cover left i will push mid on my way,not_spam
my ping spiked to 300 np,not_spam
verify in 24 hours at verify-now.loot.example to avoid suspension,spam
that boss is too hard solo,not_spam
im practicing aim in warmup,not_spam
who wants to join my squad,not_spam
we need a better strategy,not_spam
we need a better strategy gg meet at 7,not_spam
fast clear party looking for one ty,not_spam
thanks for the revive meet at 4,not_spam
i got the achievement finally,not_spam
join trial for premium at premium.loot.example and get rewards,spam
i found a chest near the river,not_spam
anyone up for ranked later?,not_spam
lets meet at the safehouse,not_spam
pls stop teamkilling,not_spam
heal me and i will push ty meet at 6,not_spam
thanks for the revive,not_spam
join our community for rewards discord.gg/game-rewards/redeem,spam
anyone else on voice chat,not_spam
the clue was behind the painting,not_spam
click shortlink.gamehub.example/free to get free pet,spam
join trial for premium at premium.playnow.example and get rewards,spam
urgent: tap to join giveaway bitly/gamegiveaway,spam
dont drop items on floor gg,not_spam
special code here claim at codes.playnow.example/game,spam
watch out for campers at spawn,not_spam
i found a chest near the river,not_spam
who stole the loot?,not_spam
who wants to join my squad,not_spam
i got the achievement finally,not_spam
who is the host for next game,not_spam
admin notice: confirm your login at admin-verify.playnow.example or account will be locked/redeem,spam
gg wp round over meet at 10,not_spam
important: join our discord for free skins discord.gg/free-skins/redeem,spam
click link to double your coins doublecoins.playnow.example/login,spam
admin notice: confirm your login at admin-verify.claimhub.example or account will be locked,spam
join server for rare items discord.gg/rare-items,spam
urgent: confirm login at confirm.claimhub.example to avoid suspension/verify,spam
i can plant the flag omw,not_spam
confirm login at confirm.gamehub.example to avoid suspension/claim,spam
i think the puzzle needs a lever,not_spam
who wants to join my squad,not_spam
important: verify your account here secure-verify.claimhub.example to keep items/login,spam
cant believe we pulled that off,not_spam
dont attack until i say go,not_spam
that was a satisfying win,not_spam
verify email at mailverify.playnow.example to keep progress/verify,spam
who stole the loot?,not_spam
verify in 24 hours at verify-now.gamehub.example to avoid suspension/login,spam
pls dont reveal the puzzle answer,not_spam
free vip rank for early users visit vipclaim.freeplay.example to get it/login,spam
final: you won 1000 coins click redeem.loot.example.com to claim,spam
i will place traps at the entrance,not_spam
lets rotate to the other point,not_spam
urgent: use code at promo.playnow.example to receive free skins,spam
any volunteers to lead? afk,not_spam
pls stop teamkilling ty,not_spam
your account flagged visit accountcheck.claimhub.example to restore,spam
