chat_message,category
Who wants to 1v1? :),not_spam
Need help with Rare Mount boss.,not_spam
no,not_spam
Reset your password here now: http://gamekeys.xyz/claim,spam
"Just finished the main story, wow!",not_spam
Can anyone help me with this quest?,not_spam
Get 99999 gold for free! Join our discord: http://secure-verify.org/claim,spam
Welcome new members!,not_spam
Verify to claim your reward: http://win-cash.io/claim,spam
Our tank was amazing! :),not_spam
Cash prizes for top players! Register now: http://freeitems.online/claim,spam
Claim your free copy of Shadowlands here: http://game-event.co/claim,spam
Is anyone else having trouble with the game? This site helped me: http://freeitems.online/claim,spam
Verify to claim your reward: http://discord-giveaway.com/claim,spam
yep,not_spam
Get free Azeron with this program: http://discord-giveaway.com/claim,spam
Can anyone help me with this quest?,not_spam
Reset your password here now: http://secure-verify.org/claim,spam
no,not_spam
Free gold for everyone! Click here to claim: http://gamekeys.xyz/claim,spam
New game beta keys! Limited supply! Get yours at discord-giveaway.com,spam
My friend made this awesome guide! It's at http://account-verify.net/claim,spam
yep,not_spam
That b0ss mechanics are insane. :),not_spam
Your account has been temporarily suspended. Appeal here: http://win-cash.io/claim,spam
[SneakyPete] ?,not_spam
"Good game, team!",not_spam
WTS Diamonds for 100g.,not_spam
Is rajd starting at 9 or 10?,not_spam
"I'm quitting, giving away all my items. First come, first served! http://win-cash.io/claim",spam
nice,not_spam
Best hack tool for unlimited items! Download now: http://freegold.ru/claim,spam
Is anyone else having trouble with the game? This site helped me: http://account-verify.net/claim,spam
Guild meeting tonight at 8 PM.,not_spam
brb,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://freegold.ru/claim",spam
Your account has been temporarily suspended. Appeal here: http://freeitems.online/claim,spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
Selling rare mount. Whisper me.,not_spam
Reset your password here now: http://gamekeys.xyz/claim,spam
Click here to get a rare mount instantly: http://freeitems.online/claim,spam
Your account has been temporarily suspended. Appeal here: http://account-verify.net/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://game-event.co/claim,spam
WTS Crimson Hydra for 100g.,not_spam
How do I get to Epic Sword?,not_spam
Trade: I have TankMaster for sale.,not_spam
Cash prizes for top players! Register now: freeitems.online,spam
Reset your password here now: http://freegold.ru/claim,spam
ok,not_spam
I need 5 more Phoenix Feather for the crafting recipe.,not_spam
Reset your password here now: freeitems.online,spam
Get 99999 gold for free! Join our discord: http://discord-giveaway.com/claim,spam
Security alert! Unauthorized login attempt. Change password at: http://claim-reward.net/claim pls,spam
What's the lore behind this zone?,not_spam
"Hello player, this is official support. Your account is at risk. Visit: http://loot-claim.biz/claim",spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://secure-verify.org/claim,spam
Need a healer for the dungeon!,not_spam
WTS Lich King for 100g.,not_spam
Legendary item giveaway! Only 100 left! Visit: http://loot-claim.biz/claim,spam
Unlock premium skins at http://discord-giveaway.com/claim,spam
"Hey everyone, how's it going?",not_spam
?,not_spam
Your account has been detected for suspicious activity. Verify here: http://win-cash.io/claim,spam
Reset your password here now: http://loot-claim.biz/claim,spam
Important: Account merge required. Log in to http://gamekeys.xyz/claim to prevent deletion.,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://loot-claim.biz/claim,spam
Get 99999 gold for free! Join our discord: http://freegold.ru/claim,spam
Guild meeting tonight at 8 PM.,not_spam
Best hack tool for unlimited items! Download now: http://win-cash.io/claim,spam
We found a bug that gives items. DM the link http://claim-reward.net/claim to get it.,spam
Welcome new members!,not_spam
Best hack tool for unlimited items! Download now: http://discord-giveaway.com/claim,spam
Follow this to recover your lost skins: freegold.ru,spam
I need 5 more Elder Wyrm for the crafting recipe.,not_spam
afk :),not_spam
GG close game.,not_spam
brb,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: gamekeys.xyz,spam
Your account has been detected for suspicious activity. Verify here: http://claim-reward.net/claim,spam
I need 5 more ProCarry for the crafting recipe.,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://loot-claim.biz/claim,spam
[TankMaster] Guild meeting tonight at 8 PM.,not_spam
How do I get to NoobSlayer?,not_spam
New game beta keys! Limited supply! Get yours at http://freeitems.online/claim,spam
Win $1000 playing Azeron! Enter here: http://freeitems.online/claim,spam
What's everyone doing tonight?,not_spam
GM event! Double XP for 24 hours! Claim your bonus here: http://gamekeys.xyz/claim,spam
Important: Account merge required. Log in to http://discord-giveaway.com/claim to prevent deletion.,spam
...,not_spam
Anyone wanna do a dungeon run?,not_spam
"[SneakyPete] Just finished the main story, wow!",not_spam
Anyone got extra HeroesFall to sell?,not_spam
?,not_spam
Report HeroesFall for griefing.,not_spam
Free gold for everyone! Click here to claim: http://secure-verify.org/claim,spam
Selling rare mount. Whisper me.,not_spam
Report Lich King for griefing.,not_spam
That boss mechanics are insane.,not_spam
yep,not_spam
Legendary item giveaway! Only 100 left! Visit: http://freeitems.online/claim,spam
Win $1000 playing Shadowlands! Enter here: http://discord-giveaway.com/claim,spam
New game beta keys! Limited supply! Get yours at http://claim-reward.net/claim,spam
"Thanks for the help, guildies!",not_spam
"Due to server issues, we need to verify your password. Go to: http://discord-giveaway.com/claim",spam
"Hey, check out this cool new fan site for HeroesFall! http://secure-verify.org/claim",spam
My friend made this awesome guide! It's at http://freeitems.online/claim,spam
I need 5 more Lich King's Crown for the crafting recipe.,not_spam
GM_Alert: You have violated terms of service. Follow instructions at: http://account-verify.net/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://loot-claim.biz/claim,spam
What's everyone doing tonight?,not_spam
"Just finished the main story, wow!",not_spam
Selling rare mount. Whisper me.,not_spam
Is raid starting at 9 or 10?,not_spam
Your account has been detected for suspicious activity. Verify here: http://freegold.ru/claim,spam
Anyone need invites to the guild bank?,not_spam
afk,not_spam
[GM] Notice: We are conducting an audit. Please confirm your details: http://account-verify.net/claim,spam
"Just finished the main story, wow!",not_spam
"Good game, team!",not_spam
Win $1000 playing RealmQuest! Enter here: http://claim-reward.net/claim,spam
"Hey everyone, how's it going?",not_spam
LOL that was hilarious.,not_spam
Is rajd starting at 9 or 10?,not_spam
Who wants to 1v1?,not_spam
Is this quest bugged for anyone else?,not_spam
Unlock premium skins at http://gamekeys.xyz/claim,spam
Is this quest bugged for anyone else?,not_spam
My friend made this awesome guide! It's at http://discord-giveaway.com/claim,spam
yep,not_spam
ok :),not_spam
WTB Epic Sword PM offers.,not_spam
lag,not_spam
Security alert! Unauthorized login attempt. Change password at: http://loot-claim.biz/claim,spam
Is this quest bugged for anyone else?,not_spam
Unlock premium skins at http://win-cash.io/claim,spam
...,not_spam
"I'm quitting, giving away all my items. First come, first served! http://gamekeys.xyz/claim",spam
What's everyone doing tonight?,not_spam
I need 5 more Phoenix Feather for the crafting recipe.,not_spam
Official patch download: http://win-cash.io/claim,spam
Click here to get a rare mount instantly: http://game-event.co/claim,spam
GM_Alert: You have violated terms of service. Follow instructions at: http://account-verify.net/claim,spam
Claim your free copy of EclipseOnline here: http://secure-verify.org/claim,spam
"Hey, check out this cool new fan site for Shadowlands! http://account-verify.net/claim",spam
"Good game, team!",not_spam
GG close game.,not_spam
Where's the best place to farm ProCarry?,not_spam
no,not_spam
Anyone need invites to the guild bank?,not_spam
Click here to get a rare mount instantly: win-cash.io,spam
What's everyone doing tonight?,not_spam
Welcome new members!,not_spam
What's the lore behind this zone?,not_spam
Free gold for everyone! Click here to claim: http://freeitems.online/claim,spam
Our tank was amazing!,not_spam
Selling rare mount. Whisper me.,not_spam
Legendary item giveaway! Only 100 left! Visit: freegold.ru,spam
"Hello player, this is official support. Your account is at risk. Visit: http://freegold.ru/claim",spam
Reminder: Flasks for rajd!,not_spam
Legendary item giveaway! Only 100 left! Visit: http://secure-verify.org/claim,spam
yep,not_spam
Claim your free copy of Valoria here: http://game-event.co/claim,spam
Need a healer for the dungeon! :),not_spam
"I'm quitting, giving away all my items. First come, first served! loot-claim.biz",spam
Who wants to 1v1?,not_spam
Unlock premium skins at http://discord-giveaway.com/claim,spam
nice,not_spam
...,not_spam
nice,not_spam
My friend made this awesome guide! It's at http://game-event.co/claim,spam
"[GGWP] Thanks for the help, guildies!",not_spam
Free gold for everyone! Click here to claim: account-verify.net,spam
My friend made this awesome guide! It's at http://gamekeys.xyz/claim,spam
New game beta keys! Limited supply! Get yours at loot-claim.biz,spam
Can anyone help me with this quest?,not_spam
Unlock premium skins at http://freegold.ru/claim,spam
We found a bug that gives items. DM the link http://claim-reward.net/claim to get it.,spam
Important: Account merge required. Log in to http://secure-verify.org/claim to prevent deletion.,spam
Report Void Titan for griefing.,not_spam
Your account has been detected for suspicious activity. Verify here: http://loot-claim.biz/claim,spam
yep,not_spam
Official patch download: http://game-event.co/claim,spam
GM event! Double XP for 24 hours! Claim your bonus here: http://freeitems.online/claim,spam
Get 99999 gold for free! Join our discord: http://discord-giveaway.com/claim,spam
"Hey, check out this cool new fan site for HeroesFall! http://account-verify.net/claim",spam
Unlock premium skins at http://game-event.co/claim,spam
Click here to get a rare mount instantly: http://account-verify.net/claim,spam
How do I get to Healer69?,not_spam
Follow this to recover your lost skins: http://gamekeys.xyz/claim,spam
LOL that was hilarious.,not_spam
Follow this to recover your lost skins: http://discord-giveaway.com/claim,spam
gild meeting tonight at 8 PM.,not_spam
That boss mechanics are insane.,not_spam
"I'm quitting, giving away all my items. First come, first served! http://discord-giveaway.com/claim",spam
"Just finished the main story, wow!",not_spam
Win $1000 playing Shadowlands! Enter here: http://freeitems.online/claim,spam
What's the lore behind this zone?,not_spam
"Hey, check out this cool new fan site for EclipseOnline! http://freeitems.online/claim",spam
